Month,UNRATE,u_lag1,u_lag2,u_lag3,u_lag4,u_lag5,u_lag6,mask_UNRATE,delta_UNRATE,GDP,lnGDP,mask_GDP,delta_GDP,gdp,,1/1/1951 0:00
1/1/1951 0:00,3.7,4.3,4.2,4.2,4.4,4.5,5,1,0,2415.66,0,0,0,2338.51,0.017178949,2/1/1951 0:00
2/1/1951 0:00,3.4,3.7,4.3,4.2,4.2,4.4,4.5,1,0,,0,0,0,2383.29,0.013490656,3/1/1951 0:00
3/1/1951 0:00,3.4,3.4,3.7,4.3,4.2,4.2,4.4,1,0,,0,0,0,2415.66,0.01718017,4/1/1951 0:00
4/1/1951 0:00,3.1,3.4,3.4,3.7,4.3,4.2,4.2,1,0,2457.517,0.017178949,1,0,2457.52,0.020400692,5/1/1951 0:00
5/1/1951 0:00,3,3.1,3.4,3.4,3.7,4.3,4.2,1,1,,0,0,1,2508.17,0.00219839,6/1/1951 0:00
6/1/1951 0:00,3.2,3,3.1,3.4,3.4,3.7,4.3,1,1,,0,0,2,2513.69,0.0106288,7/1/1951 0:00
7/1/1951 0:00,3.1,3.2,3,3.1,3.4,3.4,3.7,1,1,2508.166,0.020400318,1,3,2540.55,0.002150763,8/1/1951 0:00
8/1/1951 0:00,3.1,3.1,3.2,3,3.1,3.4,3.4,1,1,,0,0,1,2546.02,0.007193178,9/1/1951 0:00
9/1/1951 0:00,3.3,3.1,3.1,3.2,3,3.1,3.4,1,1,,0,0,2,2564.4,0.032314217,10/1/1951 0:00
10/1/1951 0:00,3.5,3.3,3.1,3.1,3.2,3,3.1,1,1,2513.69,0.002199984,1,3,2648.62,0.018420117,11/1/1951 0:00
11/1/1951 0:00,3.5,3.5,3.3,3.1,3.1,3.2,3,1,1,,0,0,1,2697.86,0.007698637,12/1/1951 0:00
12/1/1951 0:00,3.1,3.5,3.5,3.3,3.1,3.1,3.2,1,1,,0,0,2,2718.71,-0.005643564,1/1/1952 0:00
1/1/1952 0:00,3.2,3.1,3.5,3.5,3.3,3.1,3.1,1,1,2540.55,0.0106288,1,3,2703.41,-0.01525592,2/1/1952 0:00
2/1/1952 0:00,3.1,3.2,3.1,3.5,3.5,3.3,3.1,1,1,,0,0,1,2662.48,-0.004788949,3/1/1952 0:00
3/1/1952 0:00,2.9,3.1,3.2,3.1,3.5,3.5,3.3,1,1,,0,0,2,2649.76,0.001086301,4/1/1952 0:00
4/1/1952 0:00,2.9,2.9,3.1,3.2,3.1,3.5,3.5,1,1,2546.022,0.002151548,1,3,2652.64,0.011231103,5/1/1952 0:00
5/1/1952 0:00,3,2.9,2.9,3.1,3.2,3.1,3.5,1,1,,0,0,1,2682.6,0.019377869,6/1/1952 0:00
6/1/1952 0:00,3,3,2.9,2.9,3.1,3.2,3.1,1,1,,0,0,2,2735.09,GDP,7/1/1952 0:00
7/1/1952 0:00,3.2,3,3,2.9,2.9,3.1,3.2,1,1,2564.401,0.007192782,1,3,2813.21,0.016142235,8/1/1952 0:00
8/1/1952 0:00,3.4,3.2,3,3,2.9,2.9,3.1,1,1,,0,0,1,2858.99,0.013414393,9/1/1952 0:00
9/1/1952 0:00,3.1,3.4,3.2,3,3,2.9,2.9,1,1,,0,0,2,2897.6,0.005983581,10/1/1952 0:00
10/1/1952 0:00,3,3.1,3.4,3.2,3,3,2.9,1,1,2648.621,0.032314204,1,3,2914.99,-0.003890935,11/1/1952 0:00
11/1/1952 0:00,2.8,3,3.1,3.4,3.2,3,3,1,1,,0,0,1,2903.67,0.008228015,12/1/1952 0:00
12/1/1952 0:00,2.7,2.8,3,3.1,3.4,3.2,3,1,1,,0,0,2,2927.66,-0.000898732,1/1/1953 0:00
1/1/1953 0:00,2.9,2.7,2.8,3,3.1,3.4,3.2,1,1,2697.855,0.018417886,1,3,2925.03,0.01632735,2/1/1953 0:00
2/1/1953 0:00,2.6,2.9,2.7,2.8,3,3.1,3.4,1,1,,0,0,1,2973.18,0.0063835,3/1/1953 0:00
3/1/1953 0:00,2.6,2.6,2.9,2.7,2.8,3,3.1,1,1,,0,0,2,2992.22,-0.002194759,4/1/1953 0:00
4/1/1953 0:00,2.7,2.6,2.6,2.9,2.7,2.8,3,1,1,2718.709,0.007700122,1,3,2985.66,0.009752468,5/1/1953 0:00
5/1/1953 0:00,2.5,2.7,2.6,2.6,2.9,2.7,2.8,1,1,,0,0,1,3014.92,-0.0103991,6/1/1953 0:00
6/1/1953 0:00,2.5,2.5,2.7,2.6,2.6,2.9,2.7,1,1,,0,0,2,2983.73,-0.026303724,7/1/1953 0:00
7/1/1953 0:00,2.6,2.5,2.5,2.7,2.6,2.6,2.9,1,1,2703.411,-0.005642826,1,3,2906.27,0.006553915,8/1/1953 0:00
8/1/1953 0:00,2.7,2.6,2.5,2.5,2.7,2.6,2.6,1,1,,0,0,1,2925.38,0.02287523,9/1/1953 0:00
9/1/1953 0:00,2.9,2.7,2.6,2.5,2.5,2.7,2.6,1,1,,0,0,2,2993.07,0.023124594,10/1/1953 0:00
10/1/1953 0:00,3.1,2.9,2.7,2.6,2.5,2.5,2.7,1,1,2662.482,-0.015255539,1,3,3063.09,0.019030393,11/1/1953 0:00
11/1/1953 0:00,3.5,3.1,2.9,2.7,2.6,2.5,2.5,1,1,,0,0,1,3121.94,0.022312117,12/1/1953 0:00
12/1/1953 0:00,4.5,3.5,3.1,2.9,2.7,2.6,2.5,1,1,,0,0,2,3192.38,0.000710816,1/1/1954 0:00
1/1/1954 0:00,4.9,4.5,3.5,3.1,2.9,2.7,2.6,1,1,2649.755,-0.004791588,1,3,3194.65,0.002847584,2/1/1954 0:00
2/1/1954 0:00,5.2,4.9,4.5,3.5,3.1,2.9,2.7,1,1,,0,0,1,3203.76,0.022224783,3/1/1954 0:00
3/1/1954 0:00,5.7,5.2,4.9,4.5,3.5,3.1,2.9,1,1,,0,0,2,3275.76,-0.005408769,4/1/1954 0:00
4/1/1954 0:00,5.9,5.7,5.2,4.9,4.5,3.5,3.1,1,1,2652.643,0.001089319,1,3,3258.09,0.004880508,5/1/1954 0:00
5/1/1954 0:00,5.9,5.9,5.7,5.2,4.9,4.5,3.5,1,1,,0,0,1,3274.03,-0.012917407,6/1/1954 0:00
6/1/1954 0:00,5.6,5.9,5.9,5.7,5.2,4.9,4.5,1,1,,0,0,2,3232.01,0.006728529,7/1/1954 0:00
7/1/1954 0:00,5.8,5.6,5.9,5.9,5.7,5.2,4.9,1,1,2682.601,0.011230345,1,3,3253.83,0.016831397,8/1/1954 0:00
8/1/1954 0:00,6,5.8,5.6,5.9,5.9,5.7,5.2,1,1,,0,0,1,3309.06,0.019013869,9/1/1954 0:00
9/1/1954 0:00,6.1,6,5.8,5.6,5.9,5.9,5.7,1,1,,0,0,2,3372.58,0.019421279,10/1/1954 0:00
10/1/1954 0:00,5.7,6.1,6,5.8,5.6,5.9,5.9,1,1,2735.091,0.019377861,1,3,3438.72,0.017677945,11/1/1954 0:00
11/1/1954 0:00,5.3,5.7,6.1,6,5.8,5.6,5.9,1,1,,0,0,1,3500.05,0.008996424,12/1/1954 0:00
12/1/1954 0:00,5,5.3,5.7,6.1,6,5.8,5.6,1,1,,0,0,2,3531.68,0.012211078,1/1/1955 0:00
1/1/1955 0:00,4.9,5,5.3,5.7,6.1,6,5.8,1,1,2813.212,0.028162183,1,3,3575.07,0.003284048,2/1/1955 0:00
2/1/1955 0:00,4.7,4.9,5,5.3,5.7,6.1,6,1,1,,0,0,1,3586.83,0.010855793,3/1/1955 0:00
3/1/1955 0:00,4.6,4.7,4.9,5,5.3,5.7,6.1,1,1,,0,0,2,3625.98,0.011159297,4/1/1955 0:00
4/1/1955 0:00,4.7,4.6,4.7,4.9,5,5.3,5.7,1,1,2858.988,0.016140825,1,3,3666.67,0.02174635,5/1/1955 0:00
5/1/1955 0:00,4.3,4.7,4.6,4.7,4.9,5,5.3,1,1,,0,0,1,3747.28,0.006532703,6/1/1955 0:00
6/1/1955 0:00,4.2,4.3,4.7,4.6,4.7,4.9,5,1,1,,0,0,2,3771.84,0.020865983,7/1/1955 0:00
7/1/1955 0:00,4,4.2,4.3,4.7,4.6,4.7,4.9,1,1,2897.598,0.013414402,1,3,3851.37,0.010828198,8/1/1955 0:00
8/1/1955 0:00,4.2,4,4.2,4.3,4.7,4.6,4.7,1,1,,0,0,1,3893.3,0.015500946,9/1/1955 0:00
9/1/1955 0:00,4.1,4.2,4,4.2,4.3,4.7,4.6,1,1,,0,0,2,3954.12,0.003085682,10/1/1955 0:00
10/1/1955 0:00,4.3,4.1,4.2,4,4.2,4.3,4.7,1,1,2914.993,0.005985301,1,3,3966.34,0.023908022,11/1/1955 0:00
11/1/1955 0:00,4.2,4.3,4.1,4.2,4,4.2,4.3,1,1,,0,0,1,4062.31,0.012554073,12/1/1955 0:00
12/1/1955 0:00,4.2,4.2,4.3,4.1,4.2,4,4.2,1,1,,0,0,2,4113.63,0.021989846,1/1/1956 0:00
1/1/1956 0:00,4,4.2,4.2,4.3,4.1,4.2,4,1,1,2903.671,-0.00389162,1,3,4205.09,0.022777361,2/1/1956 0:00
2/1/1956 0:00,3.9,4,4.2,4.2,4.3,4.1,4.2,1,1,,0,0,1,4301.97,0.024050783,3/1/1956 0:00
3/1/1956 0:00,4.2,3.9,4,4.2,4.2,4.3,4.1,1,1,,0,0,2,4406.69,0.003411705,4/1/1956 0:00
4/1/1956 0:00,4,4.2,3.9,4,4.2,4.2,4.3,1,1,2927.665,0.008229378,1,3,4421.75,0.00843159,5/1/1956 0:00
5/1/1956 0:00,4.3,4,4.2,3.9,4,4.2,4.2,1,1,,0,0,1,4459.19,0.008172044,6/1/1956 0:00
6/1/1956 0:00,4.3,4.3,4,4.2,3.9,4,4.2,1,1,,0,0,2,4495.78,0.008815995,7/1/1956 0:00
7/1/1956 0:00,4.4,4.3,4.3,4,4.2,3.9,4,1,1,2925.035,-0.000898731,1,3,4535.59,0.000612742,8/1/1956 0:00
8/1/1956 0:00,4.1,4.4,4.3,4.3,4,4.2,3.9,1,1,,0,0,1,4538.37,0.009417067,9/1/1956 0:00
9/1/1956 0:00,3.9,4.1,4.4,4.3,4.3,4,4.2,1,1,,0,0,2,4581.31,0.00751105,10/1/1956 0:00
10/1/1956 0:00,3.9,3.9,4.1,4.4,4.3,4.3,4,1,1,2973.179,0.016325304,1,3,4615.85,0.020189752,11/1/1956 0:00
11/1/1956 0:00,4.3,3.9,3.9,4.1,4.4,4.3,4.3,1,1,,0,0,1,4709.99,0.016571103,12/1/1956 0:00
12/1/1956 0:00,4.2,4.3,3.9,3.9,4.1,4.4,4.3,1,1,,0,0,2,4788.69,0.007719637,1/1/1957 0:00
1/1/1957 0:00,4.2,4.2,4.3,3.9,3.9,4.1,4.4,1,1,2992.219,0.006383502,1,3,4825.8,0.003925313,2/1/1957 0:00
2/1/1957 0:00,3.9,4.2,4.2,4.3,3.9,3.9,4.1,1,1,,0,0,1,4844.78,0.015528638,3/1/1957 0:00
3/1/1957 0:00,3.7,3.9,4.2,4.2,4.3,3.9,3.9,1,1,,0,0,2,4920.6,0.003035667,4/1/1957 0:00
4/1/1957 0:00,3.9,3.7,3.9,4.2,4.2,4.3,3.9,1,1,2985.663,-0.00219342,1,3,4935.56,0.006583409,5/1/1957 0:00
5/1/1957 0:00,4.1,3.9,3.7,3.9,4.2,4.2,4.3,1,1,,0,0,1,4968.16,-0.004886966,6/1/1957 0:00
6/1/1957 0:00,4.3,4.1,3.9,3.7,3.9,4.2,4.2,1,1,,0,0,2,4943.94,-0.001487775,7/1/1957 0:00
7/1/1957 0:00,4.2,4.3,4.1,3.9,3.7,3.9,4.2,1,1,3014.919,0.009751131,1,3,4936.59,0.001419001,8/1/1957 0:00
8/1/1957 0:00,4.1,4.2,4.3,4.1,3.9,3.7,3.9,1,1,,0,0,1,4943.6,0.009173748,9/1/1957 0:00
9/1/1957 0:00,4.4,4.1,4.2,4.3,4.1,3.9,3.7,1,1,,0,0,2,4989.16,-0.010775078,10/1/1957 0:00
10/1/1957 0:00,4.5,4.4,4.1,4.2,4.3,4.1,3.9,1,1,2983.727,-0.010399774,1,3,4935.69,0.026799026,11/1/1957 0:00
11/1/1957 0:00,5.1,4.5,4.4,4.1,4.2,4.3,4.1,1,1,,0,0,1,5069.75,0.005395939,12/1/1957 0:00
12/1/1957 0:00,5.2,5.1,4.5,4.4,4.1,4.2,4.3,1,1,,0,0,2,5097.18,0.008196359,1/1/1958 0:00
1/1/1958 0:00,5.8,5.2,5.1,4.5,4.4,4.1,4.2,1,1,2906.274,-0.026301342,1,3,5139.13,0.002353658,2/1/1958 0:00
2/1/1958 0:00,6.4,5.8,5.2,5.1,4.5,4.4,4.1,1,1,,0,0,1,5151.24,0.0182227,3/1/1958 0:00
3/1/1958 0:00,6.7,6.4,5.8,5.2,5.1,4.5,4.4,1,1,,0,0,2,5245.97,0.022445533,4/1/1958 0:00
4/1/1958 0:00,7.4,6.7,6.4,5.8,5.2,5.1,4.5,1,1,2925.379,0.006552197,1,3,5365.05,0.009398293,5/1/1958 0:00
5/1/1958 0:00,7.4,7.4,6.7,6.4,5.8,5.2,5.1,1,1,,0,0,1,5415.71,0.016607063,6/1/1958 0:00
6/1/1958 0:00,7.3,7.4,7.4,6.7,6.4,5.8,5.2,1,1,,0,0,2,5506.4,0.024446306,7/1/1958 0:00
7/1/1958 0:00,7.5,7.3,7.4,7.4,6.7,6.4,5.8,1,1,2993.068,0.022874903,1,3,5642.67,0.010827857,8/1/1958 0:00
8/1/1958 0:00,7.4,7.5,7.3,7.4,7.4,6.7,6.4,1,1,,0,0,1,5704.1,-0.005273254,9/1/1958 0:00
9/1/1958 0:00,7.1,7.4,7.5,7.3,7.4,7.4,6.7,1,1,,0,0,2,5674.1,0.009447486,10/1/1958 0:00
10/1/1958 0:00,6.7,7.1,7.4,7.5,7.3,7.4,7.4,1,1,3063.085,0.02312363,1,3,5727.96,-0.008635352,11/1/1958 0:00
11/1/1958 0:00,6.2,6.7,7.1,7.4,7.5,7.3,7.4,1,1,,0,0,1,5678.71,0.002374479,12/1/1958 0:00
12/1/1958 0:00,6.2,6.2,6.7,7.1,7.4,7.5,7.3,1,1,,0,0,2,5692.21,-0.009496463,1/1/1959 0:00
1/1/1959 0:00,6,6.2,6.2,6.7,7.1,7.4,7.5,1,1,3121.936,0.019030744,1,3,5638.41,-0.003888075,2/1/1959 0:00
2/1/1959 0:00,5.9,6,6.2,6.2,6.7,7.1,7.4,1,1,,0,0,1,5616.53,-0.012247694,3/1/1959 0:00
3/1/1959 0:00,5.6,5.9,6,6.2,6.2,6.7,7.1,1,1,,0,0,2,5548.16,0.007119309,4/1/1959 0:00
4/1/1959 0:00,5.2,5.6,5.9,6,6.2,6.2,6.7,1,1,3192.38,0.022313398,1,3,5587.8,0.016971033,5/1/1959 0:00
5/1/1959 0:00,5.1,5.2,5.6,5.9,6,6.2,6.2,1,1,,0,0,1,5683.44,0.013375583,6/1/1959 0:00
6/1/1959 0:00,5,5.1,5.2,5.6,5.9,6,6.2,1,1,,0,0,2,5759.97,0.022238838,7/1/1959 0:00
7/1/1959 0:00,5.1,5,5.1,5.2,5.6,5.9,6,1,1,3194.653,0.000711755,1,3,5889.5,0.007310003,8/1/1959 0:00
8/1/1959 0:00,5.2,5.1,5,5.1,5.2,5.6,5.9,1,1,,0,0,1,5932.71,0.005473212,9/1/1959 0:00
9/1/1959 0:00,5.5,5.2,5.1,5,5.1,5.2,5.6,1,1,,0,0,2,5965.27,0.007220815,10/1/1959 0:00
10/1/1959 0:00,5.7,5.5,5.2,5.1,5,5.1,5.2,1,1,3203.759,0.002846333,1,3,6008.5,0.011745678,11/1/1959 0:00
11/1/1959 0:00,5.8,5.7,5.5,5.2,5.1,5,5.1,1,1,,0,0,1,6079.49,0.019255831,12/1/1959 0:00
12/1/1959 0:00,5.3,5.8,5.7,5.5,5.2,5.1,5,1,1,,0,0,2,6197.69,0.017881377,1/1/1960 0:00
1/1/1960 0:00,5.2,5.3,5.8,5.7,5.5,5.2,5.1,1,1,3275.757,0.02222418,1,3,6309.51,2.22E-05,2/1/1960 0:00
2/1/1960 0:00,4.8,5.2,5.3,5.8,5.7,5.5,5.2,1,1,,0,0,1,6309.65,0.003186853,3/1/1960 0:00
3/1/1960 0:00,5.4,4.8,5.2,5.3,5.8,5.7,5.5,1,1,,0,0,2,6329.79,0.037914738,4/1/1960 0:00
4/1/1960 0:00,5.2,5.4,4.8,5.2,5.3,5.8,5.7,1,1,3258.088,-0.005408467,1,3,6574.39,0.010005464,5/1/1960 0:00
5/1/1960 0:00,5.1,5.2,5.4,4.8,5.2,5.3,5.8,1,1,,0,0,1,6640.5,0.01335222,6/1/1960 0:00
6/1/1960 0:00,5.4,5.1,5.2,5.4,4.8,5.2,5.3,1,1,,0,0,2,6729.76,0.001794886,7/1/1960 0:00
7/1/1960 0:00,5.5,5.4,5.1,5.2,5.4,4.8,5.2,1,1,3274.029,0.004880816,1,3,6741.85,0.001068868,8/1/1960 0:00
8/1/1960 0:00,5.6,5.5,5.4,5.1,5.2,5.4,4.8,1,1,,0,0,1,6749.06,0.007401722,9/1/1960 0:00
9/1/1960 0:00,5.5,5.6,5.5,5.4,5.1,5.2,5.4,1,1,,0,0,2,6799.2,0.002497174,10/1/1960 0:00
10/1/1960 0:00,6.1,5.5,5.6,5.5,5.4,5.1,5.2,1,1,3232.009,-0.012917411,1,3,6816.2,0.003140511,11/1/1960 0:00
11/1/1960 0:00,6.1,6.1,5.5,5.6,5.5,5.4,5.1,1,1,,0,0,1,6837.64,-0.020820309,12/1/1960 0:00
12/1/1960 0:00,6.6,6.1,6.1,5.5,5.6,5.5,5.4,1,1,,0,0,2,6696.75,-0.001189343,1/1/1961 0:00
1/1/1961 0:00,6.6,6.6,6.1,6.1,5.5,5.6,5.5,1,1,3253.826,0.006727609,1,3,6688.79,0.01847735,2/1/1961 0:00
2/1/1961 0:00,6.9,6.6,6.6,6.1,6.1,5.5,5.6,1,1,,0,0,1,6813.53,0.019405328,3/1/1961 0:00
3/1/1961 0:00,6.9,6.9,6.6,6.6,6.1,6.1,5.5,1,1,,0,0,2,6947.04,-0.007437943,4/1/1961 0:00
4/1/1961 0:00,7,6.9,6.9,6.6,6.6,6.1,6.1,1,1,3309.059,0.016832324,1,3,6895.56,0.011904679,5/1/1961 0:00
5/1/1961 0:00,7.1,7,6.9,6.9,6.6,6.6,6.1,1,1,,0,0,1,6978.14,-0.010956692,6/1/1961 0:00
6/1/1961 0:00,6.9,7.1,7,6.9,6.9,6.6,6.6,1,1,,0,0,2,6902.1,-0.015656326,7/1/1961 0:00
7/1/1961 0:00,7,6.9,7.1,7,6.9,6.9,6.6,1,1,3372.581,0.019014468,1,3,6794.88,0.004551883,8/1/1961 0:00
8/1/1961 0:00,6.6,7,6.9,7.1,7,6.9,6.9,1,1,,0,0,1,6825.88,-0.003831012,9/1/1961 0:00
9/1/1961 0:00,6.7,6.6,7,6.9,7.1,7,6.9,1,1,,0,0,2,6799.78,0.000399933,10/1/1961 0:00
10/1/1961 0:00,6.5,6.7,6.6,7,6.9,7.1,7,1,1,3438.721,0.019421273,1,3,6802.5,0.01309144,11/1/1961 0:00
11/1/1961 0:00,6.1,6.5,6.7,6.6,7,6.9,7.1,1,1,,0,0,1,6892.14,0.022501294,12/1/1961 0:00
12/1/1961 0:00,6,6.1,6.5,6.7,6.6,7,6.9,1,1,,0,0,2,7048.98,0.019794338,1/1/1962 0:00
1/1/1962 0:00,5.8,6,6.1,6.5,6.7,6.6,7,1,1,3500.054,0.017678797,1,3,7189.9,0.020646593,2/1/1962 0:00
2/1/1962 0:00,5.5,5.8,6,6.1,6.5,6.7,6.6,1,1,,0,0,1,7339.89,0.019359369,3/1/1962 0:00
3/1/1962 0:00,5.6,5.5,5.8,6,6.1,6.5,6.7,1,1,,0,0,2,7483.37,0.017130739,4/1/1962 0:00
4/1/1962 0:00,5.6,5.6,5.5,5.8,6,6.1,6.5,1,1,3531.683,0.008996131,1,3,7612.67,0.009594334,5/1/1962 0:00
5/1/1962 0:00,5.5,5.6,5.6,5.5,5.8,6,6.1,1,1,,0,0,1,7686.06,0.008174861,6/1/1962 0:00
6/1/1962 0:00,5.5,5.5,5.6,5.6,5.5,5.8,6,1,1,,0,0,2,7749.15,0.009644725,7/1/1962 0:00
7/1/1962 0:00,5.4,5.5,5.5,5.6,5.6,5.5,5.8,1,1,3575.07,0.012210229,1,3,7824.25,0.008766143,8/1/1962 0:00
8/1/1962 0:00,5.7,5.4,5.5,5.5,5.6,5.6,5.5,1,1,,0,0,1,7893.14,0.015154806,9/1/1962 0:00
9/1/1962 0:00,5.6,5.7,5.4,5.5,5.5,5.6,5.6,1,1,,0,0,2,8013.67,0.007406055,10/1/1962 0:00
