Month,UNRATE,u_lag1,u_lag2,u_lag3,u_lag4,u_lag5,u_lag6,mask_UNRATE,delta_UNRATE,GDP,lnGDP,mask_GDP,delta_GDP,gdp,,1/1/1951 0:00
10/1/1962 0:00,5.4,5.6,5.7,5.4,5.5,5.5,5.6,1,1,3586.827,0.003283211,1,3,8073.24,0.009291245,11/1/1962 0:00
11/1/1962 0:00,5.7,5.4,5.6,5.7,5.4,5.5,5.5,1,1,,0,0,1,8148.6,0.004493729,12/1/1962 0:00
12/1/1962 0:00,5.5,5.7,5.4,5.6,5.7,5.4,5.5,1,1,,0,0,2,8185.3,0.009525306,1/1/1963 0:00
1/1/1963 0:00,5.7,5.5,5.7,5.4,5.6,5.7,5.4,1,1,3625.981,0.010856905,1,3,8263.64,0.005356145,2/1/1963 0:00
2/1/1963 0:00,5.9,5.7,5.5,5.7,5.4,5.6,5.7,1,1,,0,0,1,8308.02,0.007424208,3/1/1963 0:00
3/1/1963 0:00,5.7,5.9,5.7,5.5,5.7,5.4,5.6,1,1,,0,0,2,8369.93,0.010730839,4/1/1963 0:00
4/1/1963 0:00,5.7,5.7,5.9,5.7,5.5,5.7,5.4,1,1,3666.669,0.011158748,1,3,8460.23,0.00863964,5/1/1963 0:00
5/1/1963 0:00,5.9,5.7,5.7,5.9,5.7,5.5,5.7,1,1,,0,0,1,8533.64,0.017023962,6/1/1963 0:00
6/1/1963 0:00,5.6,5.9,5.7,5.7,5.9,5.7,5.5,1,1,,0,0,2,8680.16,0.005153653,7/1/1963 0:00
7/1/1963 0:00,5.6,5.6,5.9,5.7,5.7,5.9,5.7,1,1,3747.278,0.021746089,1,3,8725.01,0.013052538,8/1/1963 0:00
8/1/1963 0:00,5.4,5.6,5.6,5.9,5.7,5.7,5.9,1,1,,0,0,1,8839.64,0.00584174,9/1/1963 0:00
9/1/1963 0:00,5.5,5.4,5.6,5.6,5.9,5.7,5.7,1,1,,0,0,2,8891.43,0.013237191,10/1/1963 0:00
10/1/1963 0:00,5.5,5.5,5.4,5.6,5.6,5.9,5.7,1,1,3771.845,0.006534562,1,3,9009.91,0.010115251,11/1/1963 0:00
11/1/1963 0:00,5.7,5.5,5.5,5.4,5.6,5.6,5.9,1,1,,0,0,1,9101.51,0.007603817,12/1/1963 0:00
12/1/1963 0:00,5.5,5.7,5.5,5.5,5.4,5.6,5.6,1,1,,0,0,2,9170.98,0.007380845,1/1/1964 0:00
1/1/1964 0:00,5.6,5.5,5.7,5.5,5.5,5.4,5.6,1,1,3851.366,0.020863619,1,3,9238.92,0.00196907,2/1/1964 0:00
2/1/1964 0:00,5.4,5.6,5.5,5.7,5.5,5.5,5.4,1,1,,0,0,1,9257.13,0.010868516,3/1/1964 0:00
3/1/1964 0:00,5.4,5.4,5.6,5.5,5.7,5.5,5.5,1,1,,0,0,2,9358.29,0.0036223,4/1/1964 0:00
4/1/1964 0:00,5.3,5.4,5.4,5.6,5.5,5.7,5.5,1,1,3893.296,0.010828209,1,3,9392.25,0.000665221,5/1/1964 0:00
5/1/1964 0:00,5.1,5.3,5.4,5.4,5.6,5.5,5.7,1,1,,0,0,1,9398.5,-0.009145271,6/1/1964 0:00
6/1/1964 0:00,5.2,5.1,5.3,5.4,5.4,5.6,5.5,1,1,,0,0,2,9312.94,-0.004689415,7/1/1964 0:00
7/1/1964 0:00,4.9,5.2,5.1,5.3,5.4,5.4,5.6,1,1,3954.121,0.015502227,1,3,9269.37,0.00776641,8/1/1964 0:00
8/1/1964 0:00,5,4.9,5.2,5.1,5.3,5.4,5.4,1,1,,0,0,1,9341.64,0.005039924,9/1/1964 0:00
9/1/1964 0:00,5.1,5,4.9,5.2,5.1,5.3,5.4,1,1,,0,0,2,9388.84,0.003479991,10/1/1964 0:00
10/1/1964 0:00,5.1,5.1,5,4.9,5.2,5.1,5.3,1,1,3966.335,0.003084168,1,3,9421.57,0.011899325,11/1/1964 0:00
11/1/1964 0:00,4.8,5.1,5.1,5,4.9,5.2,5.1,1,1,,0,0,1,9534.35,0.010784537,12/1/1964 0:00
12/1/1964 0:00,5,4.8,5.1,5.1,5,4.9,5.2,1,1,,0,0,2,9637.73,0.009834515,1/1/1965 0:00
1/1/1965 0:00,4.9,5,4.8,5.1,5.1,5,4.9,1,1,4062.311,0.023909529,1,3,9732.98,0.01037751,2/1/1965 0:00
2/1/1965 0:00,5.1,4.9,5,4.8,5.1,5.1,5,1,1,,0,0,1,9834.51,0.001672299,3/1/1965 0:00
3/1/1965 0:00,4.7,5.1,4.9,5,4.8,5.1,5.1,1,1,,0,0,2,9850.97,0.005807909,4/1/1965 0:00
4/1/1965 0:00,4.8,4.7,5.1,4.9,5,4.8,5.1,1,1,4113.629,0.012553584,1,3,9908.35,0.004761389,5/1/1965 0:00
5/1/1965 0:00,4.6,4.8,4.7,5.1,4.9,5,4.8,1,1,,0,0,1,9955.64,0.013504713,6/1/1965 0:00
6/1/1965 0:00,4.6,4.6,4.8,4.7,5.1,4.9,5,1,1,,0,0,2,10091,0.00966477,7/1/1965 0:00
7/1/1965 0:00,4.4,4.6,4.6,4.8,4.7,5.1,4.9,1,1,4205.086,0.021989138,1,3,10189,0.013453118,8/1/1965 0:00
8/1/1965 0:00,4.4,4.4,4.6,4.6,4.8,4.7,5.1,1,1,,0,0,1,10327,0.005831708,9/1/1965 0:00
9/1/1965 0:00,4.3,4.4,4.4,4.6,4.6,4.8,4.7,1,1,,0,0,2,10387.4,0.011391062,10/1/1965 0:00
10/1/1965 0:00,4.2,4.3,4.4,4.4,4.6,4.6,4.8,1,1,4301.973,0.02277901,1,3,10506.4,0.003534445,11/1/1965 0:00
11/1/1965 0:00,4.1,4.2,4.3,4.4,4.4,4.6,4.6,1,1,,0,0,1,10543.6,0.00298314,12/1/1965 0:00
12/1/1965 0:00,4,4.1,4.2,4.3,4.4,4.4,4.6,1,1,,0,0,2,10575.1,0.008474547,1/1/1966 0:00
1/1/1966 0:00,4,4,4.1,4.2,4.3,4.4,4.4,1,1,4406.693,0.024050767,1,3,10665.1,0.006765559,2/1/1966 0:00
2/1/1966 0:00,3.8,4,4,4.1,4.2,4.3,4.4,1,1,,0,0,1,10737.5,0.007459882,3/1/1966 0:00
3/1/1966 0:00,3.8,3.8,4,4,4.1,4.2,4.3,1,1,,0,0,2,10817.9,0.016538546,4/1/1966 0:00
4/1/1966 0:00,3.8,3.8,3.8,4,4,4.1,4.2,1,1,4421.747,0.003410345,1,3,10998.3,0.008934086,5/1/1966 0:00
5/1/1966 0:00,3.9,3.8,3.8,3.8,4,4,4.1,1,1,,0,0,1,11097,0.01032767,6/1/1966 0:00
6/1/1966 0:00,3.8,3.9,3.8,3.8,3.8,4,4,1,1,,0,0,2,11212.2,0.006436493,7/1/1966 0:00
7/1/1966 0:00,3.8,3.8,3.9,3.8,3.8,3.8,4,1,1,4459.195,0.00843339,1,3,11284.6,0.016479036,8/1/1966 0:00
8/1/1966 0:00,3.8,3.8,3.8,3.9,3.8,3.8,3.8,1,1,,0,0,1,11472.1,0.012431022,9/1/1966 0:00
9/1/1966 0:00,3.7,3.8,3.8,3.8,3.9,3.8,3.8,1,1,,0,0,2,11615.6,0.008555193,10/1/1966 0:00
10/1/1966 0:00,3.7,3.7,3.8,3.8,3.8,3.9,3.8,1,1,4495.777,0.008170255,1,3,11715.4,0.009945767,11/1/1966 0:00
11/1/1966 0:00,3.6,3.7,3.7,3.8,3.8,3.8,3.9,1,1,,0,0,1,11832.5,0.009211615,12/1/1966 0:00
12/1/1966 0:00,3.8,3.6,3.7,3.7,3.8,3.8,3.8,1,1,,0,0,2,11942,0.012449399,1/1/1967 0:00
1/1/1967 0:00,3.9,3.8,3.6,3.7,3.7,3.8,3.8,1,1,4535.591,0.008816883,1,3,12091.6,0.016030796,2/1/1967 0:00
2/1/1967 0:00,3.8,3.9,3.8,3.6,3.7,3.7,3.8,1,1,,0,0,1,12287,0.009420773,3/1/1967 0:00
3/1/1967 0:00,3.8,3.8,3.9,3.8,3.6,3.7,3.7,1,1,,0,0,2,12403.3,0.007662073,4/1/1967 0:00
4/1/1967 0:00,3.8,3.8,3.8,3.9,3.8,3.6,3.7,1,1,4538.37,0.000612522,1,3,12498.7,0.013012333,5/1/1967 0:00
5/1/1967 0:00,3.8,3.8,3.8,3.8,3.9,3.8,3.6,1,1,,0,0,1,12662.4,0.016852396,6/1/1967 0:00
6/1/1967 0:00,3.9,3.8,3.8,3.8,3.8,3.9,3.8,1,1,,0,0,2,12877.6,0.003612155,7/1/1967 0:00
7/1/1967 0:00,3.8,3.9,3.8,3.8,3.8,3.8,3.9,1,1,4581.309,0.009416848,1,3,12924.2,0.018141191,8/1/1967 0:00
8/1/1967 0:00,3.8,3.8,3.9,3.8,3.8,3.8,3.8,1,1,,0,0,1,13160.8,0.001336411,9/1/1967 0:00
9/1/1967 0:00,3.8,3.8,3.8,3.9,3.8,3.8,3.8,1,1,,0,0,2,13178.4,0.006210566,10/1/1967 0:00
10/1/1967 0:00,4,3.8,3.8,3.8,3.9,3.8,3.8,1,1,4615.853,0.007511918,1,3,13260.5,-0.002854642,11/1/1967 0:00
11/1/1967 0:00,3.9,4,3.8,3.8,3.8,3.9,3.8,1,1,,0,0,1,13222.7,0.005828986,12/1/1967 0:00
12/1/1967 0:00,3.8,3.9,4,3.8,3.8,3.8,3.9,1,1,,0,0,2,13300,-0.004159013,1/1/1968 0:00
1/1/1968 0:00,3.7,3.8,3.9,4,3.8,3.8,3.8,1,1,4709.993,0.020189739,1,3,13244.8,0.00272189,2/1/1968 0:00
2/1/1968 0:00,3.8,3.7,3.8,3.9,4,3.8,3.8,1,1,,0,0,1,13280.9,0.008703888,3/1/1968 0:00
3/1/1968 0:00,3.7,3.8,3.7,3.8,3.9,4,3.8,1,1,,0,0,2,13397,0.006042764,4/1/1968 0:00
4/1/1968 0:00,3.5,3.7,3.8,3.7,3.8,3.9,4,1,1,4788.688,0.016570048,1,3,13478.2,0.004434367,5/1/1968 0:00
5/1/1968 0:00,3.5,3.5,3.7,3.8,3.7,3.8,3.9,1,1,,0,0,1,13538.1,0.001542601,6/1/1968 0:00
6/1/1968 0:00,3.7,3.5,3.5,3.7,3.8,3.7,3.8,1,1,,0,0,2,13559,0.005538143,7/1/1968 0:00
7/1/1968 0:00,3.7,3.7,3.5,3.5,3.7,3.8,3.7,1,1,4825.799,0.007719847,1,3,13634.3,0.008559233,8/1/1968 0:00
8/1/1968 0:00,3.5,3.7,3.7,3.5,3.5,3.7,3.8,1,1,,0,0,1,13751.5,0.016844568,9/1/1968 0:00
9/1/1968 0:00,3.4,3.5,3.7,3.7,3.5,3.5,3.7,1,1,,0,0,2,13985.1,0.011411145,10/1/1968 0:00
10/1/1968 0:00,3.4,3.4,3.5,3.7,3.7,3.5,3.5,1,1,4844.779,0.003925313,1,3,14145.6,0.005323156,11/1/1968 0:00
11/1/1968 0:00,3.4,3.4,3.4,3.5,3.7,3.7,3.5,1,1,,0,0,1,14221.1,0.007593572,12/1/1968 0:00
12/1/1968 0:00,3.4,3.4,3.4,3.4,3.5,3.7,3.7,1,1,,0,0,2,14329.5,0.009411589,1/1/1969 0:00
1/1/1969 0:00,3.4,3.4,3.4,3.4,3.4,3.5,3.7,1,1,4920.605,0.01552986,1,3,14465,0.009967443,2/1/1969 0:00
2/1/1969 0:00,3.4,3.4,3.4,3.4,3.4,3.4,3.5,1,1,,0,0,1,14609.9,0.011007037,3/1/1969 0:00
3/1/1969 0:00,3.4,3.4,3.4,3.4,3.4,3.4,3.4,1,1,,0,0,2,14771.6,0.004606342,4/1/1969 0:00
4/1/1969 0:00,3.4,3.4,3.4,3.4,3.4,3.4,3.4,1,1,4935.564,0.003035462,1,3,14839.8,0.008875709,5/1/1969 0:00
5/1/1969 0:00,3.4,3.4,3.4,3.4,3.4,3.4,3.4,1,1,,0,0,1,14972.1,0.006291904,6/1/1969 0:00
6/1/1969 0:00,3.5,3.4,3.4,3.4,3.4,3.4,3.4,1,1,,0,0,2,15066.6,0.013213263,7/1/1969 0:00
7/1/1969 0:00,3.5,3.5,3.4,3.4,3.4,3.4,3.4,1,1,4968.164,0.006583403,1,3,15267,0.002335647,8/1/1969 0:00
8/1/1969 0:00,3.5,3.5,3.5,3.4,3.4,3.4,3.4,1,1,,0,0,1,15302.7,0.001547548,9/1/1969 0:00
9/1/1969 0:00,3.7,3.5,3.5,3.5,3.4,3.4,3.4,1,1,,0,0,2,15326.4,0.008478674,10/1/1969 0:00
10/1/1969 0:00,3.7,3.7,3.5,3.5,3.5,3.4,3.4,1,1,4943.935,-0.004888783,1,3,15456.9,0.002352167,11/1/1969 0:00
11/1/1969 0:00,3.5,3.7,3.7,3.5,3.5,3.5,3.4,1,1,,0,0,1,15493.3,0.005715147,12/1/1969 0:00
12/1/1969 0:00,3.5,3.5,3.7,3.7,3.5,3.5,3.5,1,1,,0,0,2,15582.1,0.005414621,1/1/1970 0:00
1/1/1970 0:00,3.9,3.5,3.5,3.7,3.7,3.5,3.5,1,1,4936.594,-0.001485953,1,3,15666.7,0.006064539,2/1/1970 0:00
2/1/1970 0:00,4.2,3.9,3.5,3.5,3.7,3.7,3.5,1,1,,0,0,1,15762,-0.005764585,3/1/1970 0:00
3/1/1970 0:00,4.4,4.2,3.9,3.5,3.5,3.7,3.7,1,1,,0,0,2,15671.4,0.005148991,4/1/1970 0:00
4/1/1970 0:00,4.6,4.4,4.2,3.9,3.5,3.5,3.7,1,1,4943.6,0.001418191,1,3,15752.3,-0.005429797,5/1/1970 0:00
5/1/1970 0:00,4.8,4.6,4.4,4.2,3.9,3.5,3.5,1,1,,0,0,1,15667,-0.021875368,6/1/1970 0:00
6/1/1970 0:00,4.9,4.8,4.6,4.4,4.2,3.9,3.5,1,1,,0,0,2,15328,-0.011291326,7/1/1970 0:00
7/1/1970 0:00,5,4.9,4.8,4.6,4.4,4.2,3.9,1,1,4989.159,0.009173548,1,3,15155.9,-0.001439419,8/1/1970 0:00
8/1/1970 0:00,5.1,5,4.9,4.8,4.6,4.4,4.2,1,1,,0,0,1,15134.1,0.003634173,9/1/1970 0:00
9/1/1970 0:00,5.4,5.1,5,4.9,4.8,4.6,4.4,1,1,,0,0,2,15189.2,0.01092814,10/1/1970 0:00
10/1/1970 0:00,5.5,5.4,5.1,5,4.9,4.8,4.6,1,1,4935.693,-0.01077427,1,3,15356.1,0.003834759,11/1/1970 0:00
11/1/1970 0:00,5.9,5.5,5.4,5.1,5,4.9,4.8,1,1,,0,0,1,15415.1,0.009182433,12/1/1970 0:00
12/1/1970 0:00,6.1,5.9,5.5,5.4,5.1,5,4.9,1,1,,0,0,2,15557.3,0.007345699,1/1/1971 0:00
1/1/1971 0:00,5.9,6.1,5.9,5.5,5.4,5.1,5,1,1,5069.746,0.026797629,1,3,15672,0.005002779,2/1/1971 0:00
2/1/1971 0:00,5.9,5.9,6.1,5.9,5.5,5.4,5.1,1,1,,0,0,1,15750.6,-0.002402793,3/1/1971 0:00
3/1/1971 0:00,6,5.9,5.9,6.1,5.9,5.5,5.4,1,1,,0,0,2,15712.8,0.00712162,4/1/1971 0:00
4/1/1971 0:00,5.9,6,5.9,5.9,6.1,5.9,5.5,1,1,5097.179,0.005396532,1,3,15825.1,-0.000278078,5/1/1971 0:00
5/1/1971 0:00,5.9,5.9,6,5.9,5.9,6.1,5.9,1,1,,0,0,1,15820.7,0.01152573,6/1/1971 0:00
6/1/1971 0:00,5.9,5.9,5.9,6,5.9,5.9,6.1,1,1,,0,0,2,16004.1,0.007798754,7/1/1971 0:00
7/1/1971 0:00,6,5.9,5.9,5.9,6,5.9,5.9,1,1,5139.128,0.008196166,1,3,16129.4,0.004293472,8/1/1971 0:00
8/1/1971 0:00,6.1,6,5.9,5.9,5.9,6,5.9,1,1,,0,0,1,16198.8,0.001351039,9/1/1971 0:00
9/1/1971 0:00,6,6.1,6,5.9,5.9,5.9,6,1,1,,0,0,2,16220.7,0.00113371,10/1/1971 0:00
10/1/1971 0:00,5.8,6,6.1,6,5.9,5.9,5.9,1,1,5151.245,0.002355018,1,3,16239.1,0.008822297,11/1/1971 0:00
11/1/1971 0:00,6,5.8,6,6.1,6,5.9,5.9,1,1,,0,0,1,16383,0.001232226,12/1/1971 0:00
12/1/1971 0:00,6,6,5.8,6,6.1,6,5.9,1,1,,0,0,2,16403.2,0.007803312,1/1/1972 0:00
1/1/1972 0:00,5.8,6,6,5.8,6,6.1,6,1,1,5245.974,0.018222492,1,3,16531.7,0.00794695,2/1/1972 0:00
2/1/1972 0:00,5.7,5.8,6,6,5.8,6,6.1,1,1,,0,0,1,16663.6,-0.002517629,3/1/1972 0:00
3/1/1972 0:00,5.8,5.7,5.8,6,6,5.8,6,1,1,,0,0,2,16621.7,0.012459879,4/1/1972 0:00
4/1/1972 0:00,5.7,5.8,5.7,5.8,6,6,5.8,1,1,5365.045,0.022443838,1,3,16830.1,0.012018914,5/1/1972 0:00
5/1/1972 0:00,5.7,5.7,5.8,5.7,5.8,6,6,1,1,,0,0,1,17033.6,0.004703135,6/1/1972 0:00
6/1/1972 0:00,5.7,5.7,5.7,5.8,5.7,5.8,6,1,1,,0,0,2,17113.9,0.008193571,7/1/1972 0:00
7/1/1972 0:00,5.6,5.7,5.7,5.7,5.8,5.7,5.8,1,1,5415.712,0.009399595,1,3,17254.7,0.008213207,8/1/1972 0:00
8/1/1972 0:00,5.6,5.6,5.7,5.7,5.7,5.8,5.7,1,1,,0,0,1,17397,0.002399831,9/1/1972 0:00
9/1/1972 0:00,5.5,5.6,5.6,5.7,5.7,5.7,5.8,1,1,,0,0,2,17438.8,0.000997278,10/1/1972 0:00
10/1/1972 0:00,5.6,5.5,5.6,5.6,5.7,5.7,5.7,1,1,5506.396,0.016605967,1,3,17456.2,0.003842244,11/1/1972 0:00
11/1/1972 0:00,5.3,5.6,5.5,5.6,5.6,5.7,5.7,1,1,,0,0,1,17523.4,0.005639364,12/1/1972 0:00
12/1/1972 0:00,5.2,5.3,5.6,5.5,5.6,5.6,5.7,1,1,,0,0,2,17622.5,0.004766604,1/1/1973 0:00
1/1/1973 0:00,4.9,5.2,5.3,5.6,5.5,5.6,5.6,1,1,5642.669,0.024446855,1,3,17706.7,0.004367324,2/1/1973 0:00
2/1/1973 0:00,5,4.9,5.2,5.3,5.6,5.5,5.6,1,1,,0,0,1,17784.2,0.004421112,3/1/1973 0:00
3/1/1973 0:00,4.9,5,4.9,5.2,5.3,5.6,5.5,1,1,,0,0,2,17863,0.007373521,4/1/1973 0:00
4/1/1973 0:00,5,4.9,5,4.9,5.2,5.3,5.6,1,1,5704.098,0.010827683,1,3,17995.2,0.006955394,5/1/1973 0:00
5/1/1973 0:00,4.9,5,4.9,5,4.9,5.2,5.3,1,1,,0,0,1,18120.8,0.005667982,6/1/1973 0:00
6/1/1973 0:00,4.9,4.9,5,4.9,5,4.9,5.2,1,1,,0,0,2,18223.8,0.005483244,7/1/1973 0:00
7/1/1973 0:00,4.8,4.9,4.9,5,4.9,5,4.9,1,1,5674.1,-0.005272903,1,3,18324,0.010185887,8/1/1973 0:00
8/1/1973 0:00,4.8,4.8,4.9,4.9,5,4.9,5,1,1,,0,0,1,18511.6,0.00825255,9/1/1973 0:00
9/1/1973 0:00,4.8,4.8,4.8,4.9,4.9,5,4.9,1,1,,0,0,2,18665,0.005359307,10/1/1973 0:00
10/1/1973 0:00,4.6,4.8,4.8,4.8,4.9,4.9,5,1,1,5727.96,0.009447486,1,3,18765.3,#NUM!,11/1/1973 0:00
11/1/1973 0:00,4.8,4.6,4.8,4.8,4.8,4.9,4.9,1,1,,0,0,1,,,12/1/1973 0:00
12/1/1973 0:00,4.9,4.8,4.6,4.8,4.8,4.8,4.9,1,1,,0,0,2,,,1/1/1974 0:00
1/1/1974 0:00,5.1,4.9,4.8,4.6,4.8,4.8,4.8,1,1,5678.713,-0.008634824,1,3,,,2/1/1974 0:00
2/1/1974 0:00,5.2,5.1,4.9,4.8,4.6,4.8,4.8,1,1,,0,0,1,,,3/1/1974 0:00
3/1/1974 0:00,5.1,5.2,5.1,4.9,4.8,4.6,4.8,1,1,,0,0,2,,,4/1/1974 0:00
4/1/1974 0:00,5.1,5.1,5.2,5.1,4.9,4.8,4.6,1,1,5692.21,0.002373951,1,3,,,5/1/1974 0:00
5/1/1974 0:00,5.1,5.1,5.1,5.2,5.1,4.9,4.8,1,1,,0,0,1,,,6/1/1974 0:00
6/1/1974 0:00,5.4,5.1,5.1,5.1,5.2,5.1,4.9,1,1,,0,0,2,,,7/1/1974 0:00
7/1/1974 0:00,5.5,5.4,5.1,5.1,5.1,5.2,5.1,1,1,5638.411,-0.009496285,1,3,,,8/1/1974 0:00
8/1/1974 0:00,5.5,5.5,5.4,5.1,5.1,5.1,5.2,1,1,,0,0,1,,,9/1/1974 0:00
9/1/1974 0:00,5.9,5.5,5.5,5.4,5.1,5.1,5.1,1,1,,0,0,2,,,10/1/1974 0:00
10/1/1974 0:00,6,5.9,5.5,5.5,5.4,5.1,5.1,1,1,5616.526,-0.003888965,1,3,,,11/1/1974 0:00
